Open,High,Volume,Low,Close,Profit,id,MACD,CCI,OBV,RSI
15.096,15.096,0.0,15.096,15.096,1.0,976.0,0.1550584,-175.97694,19271.0,23.365095
15.75,15.75,0.0,15.75,15.75,0.0,990.0,-0.15602684,136.97157,19271.0,100.0
14.95,14.95,0.0,14.95,14.95,1.0,1008.0,-0.025893863,-36.737137,19071.0,44.346493
14.95,14.95,0.0,14.95,14.95,1.0,1009.0,-0.02910881,-39.86163,19071.0,5.012417
14.247,14.247,0.0,14.247,14.247,0.0,1030.0,-0.22583862,-52.853325,18920.0,45.25459
14.245,14.99,151.0,14.245,14.99,0.0,1041.0,-0.08085829,131.6649,18471.0,100.0
13.701,13.701,0.0,13.701,13.701,1.0,1044.0,-0.16534597,-62.969524,18471.0,3.0589833
14.6,14.6,0.0,14.6,14.6,1.0,1057.0,0.11863472,12.625544,18587.0,8.976279
14.635,14.635,0.0,14.635,14.635,0.0,1059.0,0.09716936,1.4516196,18587.0,100.0
15.4,15.4,0.0,15.4,15.4,0.0,1091.0,0.2213018,101.912926,18587.0,NaN
15.45,15.45,0.0,15.45,15.45,0.0,1095.0,0.2621627,66.28905,18587.0,87.878716
16.194,16.849,70.0,16.194,16.849,0.0,1105.0,0.3204645,182.41444,18657.0,100.0
16.269,16.269,0.0,16.269,16.269,0.0,1116.0,0.31281796,-31.699844,21632.0,71.794785
15.781,15.781,0.0,15.781,15.781,1.0,1118.0,0.20504287,-110.70081,21632.0,21.163025
16.335,17.458,25.0,16.335,17.458,0.0,1131.0,0.27939934,68.78245,21757.0,61.03098
18.586,18.586,0.0,18.586,18.586,1.0,1162.0,0.33297002,-48.492157,22828.0,13.784127
21.447,21.447,0.0,21.447,21.447,0.0,1190.0,0.6900027,89.10023,22842.0,78.14871
21.994,21.994,275.0,21.994,21.994,1.0,1201.0,0.61845165,63.77107,23150.0,63.530567
23.421,23.421,0.0,23.421,23.421,0.0,1213.0,0.70297766,14.28875,23652.0,32.08692
23.304,23.304,0.0,23.304,23.304,1.0,1214.0,0.64925486,-4.336036,23652.0,20.601246
22.704,22.704,0.0,22.704,22.704,1.0,1216.0,0.528217,-93.29934,23652.0,24.337818
23.843,23.843,0.0,23.843,23.843,0.0,1220.0,0.5455962,16.236256,23652.0,21.338278
25.565,25.565,0.0,25.565,25.565,0.0,1226.0,0.6551412,128.06273,23752.0,46.853767
26.816,26.816,0.0,26.816,26.816,1.0,1237.0,0.993101,4.105122,23847.0,51.607956
25.042,26.357,200.0,25.042,26.357,0.0,1247.0,0.17910688,-58.341198,24340.0,45.508827
25.537,25.537,0.0,25.537,25.537,0.0,1248.0,0.09681364,-73.79791,24340.0,49.425293
26.0,26.0,0.0,26.0,26.0,1.0,1264.0,-0.0035697878,61.354,24390.0,59.219105
25.759,25.759,0.0,25.759,25.759,1.0,1279.0,0.13815337,-100.18561,24590.0,32.64208
25.901,25.901,0.0,25.901,25.901,1.0,1283.0,-0.054678794,-63.909626,24590.0,47.26685
26.076,26.076,0.0,26.076,26.076,0.0,1284.0,-0.06978804,-44.066154,24590.0,38.190994
26.561,26.561,0.0,26.561,26.561,0.0,1288.0,-0.06008528,83.33893,24590.0,78.39052
24.624,24.624,0.0,24.624,24.624,1.0,1299.0,-0.4175106,-62.782906,24090.0,10.777694
24.7,24.7,0.0,24.7,24.7,0.0,1303.0,-0.37259033,-30.331083,24090.0,22.018461
28.098,28.1,400.0,28.098,28.1,0.0,1319.0,0.37719736,164.88516,24814.0,99.680565
29.195,29.195,0.0,29.195,29.195,0.0,1330.0,0.77717716,128.89365,24518.0,94.720985
28.914,28.914,0.0,28.914,28.914,1.0,1331.0,0.795067,91.94965,24518.0,79.9347
28.991,28.991,0.0,28.991,28.991,0.0,1335.0,0.80271065,49.484264,24543.0,17.910423
28.951,28.951,400.0,27.992,28.5,0.0,1336.0,0.7334865,1.1923627,24143.0,24.94224
28.025,28.025,0.0,28.025,28.025,1.0,1343.0,0.26511785,-46.04032,24043.0,29.959421
30.494,30.494,0.0,30.494,30.494,1.0,1353.0,0.7054528,64.35266,24083.0,32.584232
28.581,28.581,0.0,28.581,28.581,1.0,1359.0,0.21796511,-92.78579,24177.0,55.129337
