Open,High,Volume,Low,Close,Profit,id,MACD,CCI,OBV,RSI
15.643,15.643,0.0,15.643,15.643,1.0,722.0,0.44877627,67.89541,18386.0,78.49961
15.981,15.981,0.0,15.981,15.981,1.0,724.0,0.49389976,86.79445,18686.0,100.0
16.193,16.193,0.0,16.193,16.193,1.0,725.0,0.5164752,106.06885,18686.0,100.0
16.9,16.9,0.0,16.573,16.573,1.0,729.0,0.65161824,64.543144,18436.0,0.35822693
16.561,16.561,0.0,16.561,16.561,0.0,731.0,0.6274983,37.18903,18496.0,35.792156
16.843,16.843,0.0,16.843,16.843,1.0,735.0,0.5062413,47.364952,19891.0,86.27625
17.036,17.036,0.0,17.036,17.036,1.0,768.0,0.062817186,81.9178,20081.0,0.0
17.232,17.629,265.0,17.15,17.15,0.0,771.0,0.11576575,83.38545,20171.0,91.30375
17.388,17.388,0.0,17.388,17.388,1.0,780.0,0.15042421,73.45994,21915.0,75.609764
19.944,19.944,0.0,19.944,19.944,0.0,801.0,0.4846516,131.94432,23070.0,90.82871
19.708,19.708,0.0,19.708,19.708,1.0,807.0,0.42298684,63.52261,22020.0,76.80952
16.611,16.611,0.0,16.611,16.611,1.0,829.0,-0.40229082,-29.063795,19551.0,34.011627
14.986,14.986,0.0,14.986,14.986,0.0,850.0,-0.430454,-29.410269,18879.0,68.8453
14.916,14.916,0.0,14.916,14.916,0.0,851.0,-0.41089886,-36.528244,18879.0,10.776993
14.553,14.553,0.0,14.553,14.553,1.0,861.0,-0.25641543,-68.67909,21096.0,53.144676
15.283,15.283,0.0,15.283,15.283,0.0,868.0,-0.050117202,91.394905,21096.0,74.174164
15.952,15.952,0.0,15.952,15.952,0.0,874.0,0.15484548,96.82479,21231.0,68.80012
15.272,15.272,0.0,15.272,15.272,1.0,895.0,-0.13488612,89.93438,19933.0,82.107216
15.71,15.71,0.0,15.71,15.71,1.0,898.0,0.04985251,97.856926,20133.0,74.11895
14.036,14.036,0.0,14.036,14.036,1.0,938.0,0.0021044598,52.80929,18233.0,33.55434
16.426,16.426,0.0,16.426,16.426,1.0,960.0,0.47955933,114.32184,19401.0,92.73803
14.139,14.139,0.0,14.139,14.139,1.0,987.0,-0.33792964,-97.59304,19271.0,0.0
15.75,15.75,200.0,15.565,15.565,0.0,991.0,-0.10215082,105.85439,19071.0,86.40702
15.027,15.027,0.0,15.027,15.027,1.0,1005.0,-0.038669873,21.529669,19071.0,60.476246
14.087,14.087,0.0,14.087,14.087,0.0,1031.0,-0.23279224,-67.774124,18920.0,70.9619
