Date,Open,High,Low,Close,Adj Close,Volume
2012-08-29,9.175,9.175,9.175,9.175,5.38613,0
2012-08-30,9.307,9.307,9.307,9.307,5.46362,0
2012-08-31,9.18,9.18,9.18,9.18,5.389065,0
2012-09-03,9.325,9.325,9.325,9.325,5.474186,0
2012-09-04,9.489,9.489,9.489,9.489,5.570461,0
2012-09-05,9.474,9.474,9.474,9.474,5.561656,0
2012-09-06,9.5,9.5,9.5,9.5,5.576919,0
2012-09-07,9.827,9.827,9.827,9.827,5.768882,0
2012-09-10,10.331,10.331,10.331,10.331,6.064753,0
2012-09-11,10.394,10.394,10.394,10.394,6.101737,0
2012-09-12,10.383,10.383,10.383,10.383,6.095278,0
2012-09-13,10.403,10.403,10.403,10.403,6.107019,0
2012-09-14,10.507,10.507,10.507,10.507,6.168073,0
2012-09-17,11.271,11.271,11.271,11.271,6.616574,0
2012-09-18,10.921,10.921,10.921,10.921,6.411108,0
2012-09-19,10.876,10.876,10.876,10.876,6.384692,0
2012-09-20,10.735,10.735,10.735,10.735,6.301918,0
2012-09-21,10.417,10.417,10.417,10.417,6.115238,0
2012-09-24,10.309,10.309,10.309,10.309,6.051838,0
2012-09-25,10.395,10.395,10.395,10.395,6.102323,0
2012-09-26,10.521,10.521,10.521,10.521,6.176291,0
2012-09-27,10.659,10.659,10.659,10.659,6.257303,0
2012-09-28,10.988,10.988,10.988,10.988,6.45044,0
2012-10-01,11.004,11.004,11.004,11.004,6.459833,0
2012-10-02,11.005,11.005,11.005,11.005,6.460421,0
2012-10-04,11.118,11.127,11.118,11.127,6.53204,0
2012-10-05,11.056,11.056,11.056,11.056,6.490359,0
2012-10-08,11.192,11.192,11.192,11.192,6.570198,0
2012-10-09,11.137,11.137,11.137,11.137,6.53791,0
2012-10-10,10.964,10.964,10.964,10.964,6.436352,0
2012-10-11,10.961,10.961,10.961,10.961,6.43459,0
2012-10-12,11.083,11.083,11.083,11.083,6.50621,0
2012-10-15,10.899,10.899,10.899,10.899,6.398193,0
2012-10-16,11.051,11.051,11.051,11.051,6.487424,0
2012-10-17,11.01,11.01,11.01,11.01,6.463356,0
2012-10-18,10.93,10.93,10.93,10.93,6.416393,0
2012-10-19,10.86,10.86,10.476,10.476,6.149874,3000
2012-10-22,10.102,10.102,10.102,10.102,5.930319,0
2012-10-23,10.106,10.16,10.106,10.16,5.964368,75
2012-10-24,10.031,10.031,10.031,10.031,5.88864,0
2012-10-25,10.125,10.125,10.125,10.125,5.943821,0
2012-10-26,10.15,10.15,10.15,10.15,5.958498,0
2012-10-29,10.289,10.289,10.289,10.289,6.040096,0
2012-10-30,10.261,10.261,10.261,10.261,6.02366,0
2012-10-31,10.487,10.487,10.487,10.487,6.156332,0
2012-11-02,10.486,10.537,10.486,10.537,6.185684,0
2012-11-05,10.303,10.303,10.303,10.303,6.048316,0
2012-11-06,10.081,10.081,10.081,10.081,5.917992,0
2012-11-07,10.168,10.168,10.168,10.168,5.969065,0
2012-11-08,10.055,10.055,10.055,10.055,5.902729,0
2012-11-09,9.909,9.909,9.909,9.909,5.81702,0
2012-11-12,9.978,9.978,9.978,9.978,5.857525,0
2012-11-13,10.126,10.126,10.126,10.126,5.944408,0
2012-11-14,10.455,10.455,10.455,10.455,6.137546,0
2012-11-15,10.681,10.681,10.681,10.681,6.270217,0
2012-11-16,10.766,10.766,10.766,10.766,6.320117,0
2012-11-19,10.713,10.713,10.713,10.713,6.289003,0
2012-11-20,11.047,11.047,11.047,11.047,6.485076,0
2012-11-21,11.145,11.145,11.145,11.145,6.542607,0
2012-11-22,11.235,11.235,11.235,11.235,6.59544,0
2012-11-23,11.353,11.353,11.236,11.236,6.596027,20
2012-11-26,11.053,11.053,11.053,11.053,6.488599,0
2012-11-27,11.147,11.147,11.147,11.147,6.543781,0
2012-11-28,11.184,11.184,11.184,11.184,6.565501,0
2012-11-29,11.385,11.385,11.385,11.385,6.683497,0
2012-11-30,11.571,11.571,11.571,11.571,6.792687,0
2012-12-03,11.124,11.22,11.124,11.22,6.586635,160
2012-12-04,11.011,11.011,11.011,11.011,6.463942,0
2012-12-05,10.856,10.856,10.856,10.856,6.372951,0
2012-12-06,11.052,11.052,11.052,11.052,6.488011,0
2012-12-07,11.165,11.165,11.165,11.165,6.554348,0
2012-12-10,11.215,11.215,11.215,11.215,6.5837,0
2012-12-11,11.351,11.351,11.351,11.351,6.663538,0
2012-12-12,11.859,11.859,11.859,11.859,6.961755,0
2012-12-13,11.889,11.889,11.889,11.889,6.979367,0
2012-12-14,11.812,11.812,11.812,11.812,6.934165,0
2012-12-17,11.991,11.991,11.991,11.991,7.039246,0
2012-12-18,12.105,12.105,12.105,12.105,7.106169,0
2012-12-19,12.63,12.63,12.63,12.63,7.414368,0
2012-12-20,12.981,12.981,12.7,12.7,7.45546,25
2012-12-21,12.676,12.676,12.676,12.676,7.441371,0
2012-12-27,12.676,12.676,12.341,12.341,7.244711,0
2012-12-28,12.756,12.756,12.756,12.756,7.488334,0
2013-01-02,12.756,12.756,12.734,12.734,7.475419,0
2013-01-03,12.6,12.6,12.6,12.6,7.396756,0
2013-01-04,12.64,12.64,12.4,12.4,7.279347,200
2013-01-07,12.332,12.332,12.332,12.332,7.239428,0
2013-01-08,11.992,11.992,11.992,11.992,7.039833,0
2013-01-09,11.871,11.871,11.871,11.871,6.9688,0
2013-01-10,11.968,11.968,11.968,11.968,7.025743,0
2013-01-11,11.712,11.712,11.712,11.712,6.875461,0
2013-01-14,11.678,12.096,11.678,12.096,7.100885,500
2013-01-15,11.775,11.775,11.775,11.775,6.912444,0
2013-01-16,11.618,11.618,11.618,11.618,6.820279,0
2013-01-17,12.139,12.139,12.139,12.139,7.126129,0
2013-01-18,12.115,12.115,12.115,12.115,7.11204,0
2013-01-21,12.05,12.05,12.05,12.05,7.073882,0
2013-01-22,12.084,12.084,12.084,12.084,7.093841,0
2013-01-23,12.3,12.3,12.3,12.3,7.220643,10
2013-01-24,12.274,12.274,12.274,12.274,7.205379,0
2013-01-25,12.323,12.323,12.323,12.323,7.234145,0
2013-01-28,12.262,12.262,12.262,12.262,7.198335,0
2013-01-29,11.95,11.95,11.95,11.95,7.015177,0
2013-01-30,11.991,11.991,11.991,11.991,7.039246,0
2013-01-31,11.842,11.842,11.842,11.842,6.951776,0
2013-02-01,11.809,11.809,11.809,11.809,6.932404,0
2013-02-04,11.839,11.9,11.839,11.9,6.985825,850
2013-02-05,11.712,11.712,11.712,11.712,6.875461,0
2013-02-06,11.611,11.611,11.611,11.611,6.816169,0
2013-02-07,11.43,11.43,11.43,11.43,6.709914,0
2013-02-08,11.434,11.434,11.434,11.434,6.712263,0
2013-02-11,11.703,11.703,11.703,11.703,6.870177,0
2013-02-12,11.71,11.71,11.71,11.71,6.874286,0
2013-02-13,11.883,11.883,11.883,11.883,6.975845,0
2013-02-14,12.24,12.24,12.24,12.24,7.18542,0
2013-02-15,12.031,12.031,12.031,12.031,7.062728,0
2013-02-18,12.211,12.211,12.211,12.211,7.168395,0
2013-02-19,12.106,12.106,12.106,12.106,7.106756,0
2013-02-20,12.623,12.623,12.623,12.623,7.410258,0
2013-02-21,12.674,12.674,12.674,12.674,7.440197,0
2013-02-22,12.592,12.592,12.592,12.592,7.392059,0
2013-02-25,12.873,13.075,12.873,13.075,7.675601,200
2013-02-26,13.14,13.14,13.14,13.14,7.71376,0
2013-02-27,12.535,12.535,12.535,12.535,7.358598,0
2013-02-28,12.722,12.722,12.722,12.722,7.468374,0
2013-03-01,12.797,12.797,12.797,12.797,7.512403,0
2013-03-04,13.051,13.051,13.051,13.051,7.661513,0
2013-03-05,13.04,13.156,13.04,13.156,7.723152,600
2013-03-06,13.37,13.37,13.37,13.37,7.84878,0
2013-03-07,13.525,13.55,13.52,13.52,7.936837,200
2013-03-08,13.315,13.315,13.315,13.315,7.816492,0
2013-03-11,13.561,13.775,13.561,13.775,8.086533,310
2013-03-12,13.202,13.202,13.202,13.202,7.750156,0
2013-03-13,13.216,13.216,13.216,13.216,7.758375,0
2013-03-14,13.016,13.016,13.016,13.016,7.640966,0
2013-03-15,13.311,13.311,13.311,13.311,7.814144,0
2013-03-18,13.28,13.28,13.28,13.28,7.795945,70
2013-03-19,13.008,13.008,13.008,13.008,7.636269,0
2013-03-20,12.888,13.158,12.888,13.158,7.724327,380
2013-03-21,12.79,12.79,12.79,12.79,7.508293,0
2013-03-22,12.526,12.526,12.526,12.526,7.353314,0
2013-03-25,12.436,12.436,12.226,12.226,7.1772,35
2013-03-26,12.03,12.03,12.03,12.03,7.062141,0
2013-03-27,12.102,12.337,12.102,12.337,7.242363,65
2013-03-28,12.146,12.146,12.146,12.146,7.130238,0
2013-04-02,12.146,12.146,12.146,12.146,7.130238,0
2013-04-03,12.088,12.088,12.088,12.088,7.096189,0
2013-04-04,11.672,11.672,11.672,11.672,6.851979,0
2013-04-05,11.909,11.909,11.909,11.909,6.991109,0
2013-04-08,11.916,11.916,11.916,11.916,6.995218,0
2013-04-09,12.026,12.026,12.026,12.026,7.059793,0
2013-04-10,12.068,12.068,12.068,12.068,7.084448,0
2013-04-11,12.321,12.321,12.321,12.321,7.232971,0
2013-04-12,12.338,12.338,12.338,12.338,7.242951,0
2013-04-15,12.305,12.305,12.305,12.305,7.223578,0
2013-04-16,12.055,12.055,12.055,12.055,7.076818,0
2013-04-17,12.045,12.045,12.045,12.045,7.070947,0
2013-04-18,11.967,11.967,11.967,11.967,7.025156,0
2013-04-19,11.619,11.619,11.619,11.619,6.820865,0
2013-04-22,11.402,11.402,11.402,11.402,6.693477,0
2013-04-23,11.38,11.38,11.38,11.38,6.680562,0
2013-04-24,11.345,11.662,11.345,11.662,6.846108,400
2013-04-25,11.778,12.01,11.778,12.01,7.0504,170
2013-04-26,11.691,11.691,11.691,11.691,6.863133,0
2013-04-29,11.661,11.845,11.661,11.845,6.953537,600
2013-04-30,11.704,11.704,11.704,11.704,6.870765,0
2013-05-02,11.704,11.704,11.61,11.61,6.815582,0
2013-05-03,11.193,11.193,11.193,11.193,6.570785,0
2013-05-06,11.407,11.407,11.225,11.225,6.58957,144
2013-05-07,11.229,11.229,11.229,11.229,6.591918,0
2013-05-08,11.415,11.415,11.415,11.415,6.701109,0
2013-05-09,11.663,11.663,11.663,11.663,6.846695,0
2013-05-10,11.607,11.607,11.607,11.607,6.81382,0
2013-05-13,11.489,11.489,11.489,11.489,6.74455,0
2013-05-14,11.511,11.511,11.511,11.511,6.757464,0
2013-05-15,11.683,11.683,11.683,11.683,6.858437,0
2013-05-16,12.018,12.018,12.018,12.018,7.055096,0
2013-05-17,12.072,12.072,12.072,12.072,7.086797,0
2013-05-20,12.219,12.219,12.219,12.219,7.173092,0
2013-05-21,12.194,12.194,12.194,12.194,7.158416,0
2013-05-22,11.961,11.961,11.961,11.961,7.021634,0
2013-05-23,12.099,12.099,12.099,12.099,7.102647,0
2013-05-24,11.957,11.957,11.957,11.957,7.019286,0
2013-05-27,12.115,12.115,12.115,12.115,7.11204,0
2013-05-28,12.599,12.599,12.599,12.599,7.396169,0
2013-05-29,12.649,12.649,12.649,12.649,7.425521,0
2013-05-30,12.407,12.407,12.407,12.407,7.283455,0
2013-05-31,12.3,12.3,12.3,12.3,7.220643,0
2013-06-03,12.249,12.249,12.249,12.249,7.190703,0
2013-06-04,12.192,12.192,12.192,12.192,7.157242,0
2013-06-05,12.362,12.362,12.362,12.362,7.25704,0
2013-06-06,12.34,12.34,12.34,12.34,7.244125,0
2013-06-07,12.106,12.106,12.106,12.106,7.106756,0
2013-06-10,12.532,12.532,12.532,12.532,7.356836,0
2013-06-11,12.438,12.438,12.438,12.438,7.301655,0
2013-06-12,12.395,12.395,12.395,12.395,7.276412,0
2013-06-13,12.39,12.39,12.39,12.39,7.273476,0
2013-06-14,12.284,12.284,12.284,12.284,7.21125,0
2013-06-17,12.24,12.24,12.24,12.24,7.18542,0
2013-06-18,12.334,12.334,12.334,12.334,7.240602,0
2013-06-19,11.895,11.895,11.895,11.895,6.982891,0
2013-06-20,11.513,11.513,11.513,11.513,6.758639,0
2013-06-21,10.762,10.762,10.465,10.465,6.143416,800
2013-06-24,10.57,10.57,10.567,10.567,6.203295,96
2013-06-25,10.402,10.402,10.402,10.402,6.106432,0
2013-06-26,10.527,10.527,10.51,10.51,6.169834,100
2013-06-27,10.411,10.411,10.411,10.411,6.111716,0
2013-06-28,10.159,10.159,10.159,10.159,5.963781,0
2013-07-01,10.626,10.626,10.626,10.626,6.237931,0
2013-07-02,10.815,10.815,10.815,10.815,6.348882,0
2013-07-03,10.953,10.953,10.953,10.953,6.429894,0
2013-07-04,10.944,10.944,10.944,10.944,6.424611,0
2013-07-05,11.049,11.049,11.049,11.049,6.48625,0
2013-07-08,10.489,10.489,10.489,10.489,6.157506,0
2013-07-09,10.297,10.367,10.297,10.367,6.085886,600
2013-07-10,10.356,10.687,10.356,10.687,6.27374,965
2013-07-11,10.917,10.917,10.917,10.917,6.408761,0
2013-07-12,10.912,10.912,10.912,10.912,6.405825,0
2013-07-15,11.113,11.148,11.113,11.148,6.544368,400
2013-07-16,11.13,11.13,11.13,11.13,6.533801,0
2013-07-17,11.198,11.198,11.198,11.198,6.57372,0
2013-07-18,11.249,11.249,11.249,11.249,6.603659,0
2013-07-19,11.466,11.466,11.466,11.466,6.731048,0
2013-07-22,11.433,11.433,11.433,11.433,6.711675,0
2013-07-23,10.998,10.998,10.998,10.998,6.456312,0
2013-07-24,10.943,10.943,10.943,10.943,6.424024,0
2013-07-25,10.695,10.695,10.695,10.695,6.278436,0
2013-07-26,10.465,10.465,10.465,10.465,6.143416,0
2013-07-29,10.008,10.008,10.008,10.008,5.875138,0
2013-07-30,10.095,10.095,10.095,10.095,5.92621,0
2013-07-31,10.079,10.079,10.079,10.079,5.916818,0
2013-08-01,10.076,10.076,10.076,10.076,5.915057,0
2013-08-02,9.97,9.97,9.97,9.97,5.85283,0
2013-08-05,10.453,10.453,10.453,10.453,6.136372,9
2013-08-06,10.471,10.471,10.471,10.471,6.146938,0
2013-08-07,10.419,10.419,10.419,10.419,6.116413,0
2013-08-08,10.664,11.038,10.664,11.038,6.479793,15
2013-08-09,10.747,10.747,10.747,10.747,6.308963,0
2013-08-12,10.672,10.672,10.635,10.635,6.243214,750
2013-08-13,10.636,10.636,10.636,10.636,6.243801,0
2013-08-14,10.537,10.723,10.537,10.723,6.294873,1000
2013-08-15,10.582,10.582,10.582,10.582,6.212101,0
2013-08-16,10.629,10.629,10.629,10.629,6.239692,0
2013-08-19,10.415,10.415,10.415,10.415,6.114064,0
2013-08-20,10.394,10.394,10.394,10.394,6.101737,0
2013-08-21,10.2,10.2,10.2,10.2,5.98785,0
2013-08-22,10.229,10.823,10.229,10.823,6.353579,1000
2013-08-23,10.704,10.927,10.704,10.927,6.414631,25
2013-08-26,10.765,10.765,10.765,10.765,6.31953,0
2013-08-27,10.875,10.875,10.875,10.875,6.384105,0
2013-08-28,10.502,10.502,10.502,10.502,6.165137,0
2013-08-29,10.282,10.282,10.282,10.282,6.035987,0
2013-08-30,10.442,10.442,10.442,10.442,6.129915,0
2013-09-02,10.6,10.6,10.6,10.6,6.222668,50
2013-09-03,10.334,10.334,10.334,10.334,6.066514,0
2013-09-04,10.21,10.361,10.21,10.361,6.082364,186
2013-09-05,9.964,9.964,9.964,9.964,5.849307,0
2013-09-06,9.471,9.471,9.471,9.471,5.559895,0
2013-09-09,9.472,9.472,9.472,9.472,5.560482,0
2013-09-10,9.541,10.212,9.541,10.212,5.994895,403
2013-09-11,10.105,10.105,10.105,10.105,5.93208,0
2013-09-12,10.23,10.23,10.23,10.23,6.005461,0
2013-09-13,10.229,10.229,10.229,10.229,6.004875,0
2013-09-16,10.13,10.13,10.13,10.13,5.946757,0
2013-09-17,10.077,10.077,10.077,10.077,5.915643,0
2013-09-18,10.098,10.098,10.098,10.098,5.927971,0
2013-09-19,10.253,10.253,10.253,10.253,6.018964,0
2013-09-20,10.333,10.333,10.333,10.333,6.065927,0
2013-09-23,10.457,10.457,10.457,10.457,6.13872,0
2013-09-24,10.5,10.5,10.5,10.5,6.163963,0
2013-09-25,10.589,10.589,10.589,10.589,6.21621,0
2013-09-26,10.514,10.514,10.514,10.514,6.172182,0
2013-09-27,10.5,10.5,10.5,10.5,6.163963,0
2013-09-30,10.507,10.507,10.5,10.5,6.163963,100
2013-10-01,10.293,10.293,10.293,10.293,6.042445,0
2013-10-02,10.381,10.381,10.381,10.381,6.094104,0
2013-10-03,10.364,10.364,10.364,10.364,6.084126,0
2013-10-04,10.454,10.454,10.454,10.454,6.136959,0
2013-10-07,10.127,10.127,10.127,10.127,5.944995,0
2013-10-08,10.214,10.39,10.214,10.39,6.099388,360
2013-10-09,10.236,10.236,10.236,10.236,6.008984,0
2013-10-10,10.283,10.58,10.283,10.58,6.210926,300
2013-10-11,10.447,10.447,10.447,10.447,6.13285,0
2013-10-14,10.68,10.68,10.68,10.68,6.269631,0
2013-10-15,10.671,10.671,10.671,10.671,6.264348,0
2013-10-16,10.666,10.666,10.666,10.666,6.261413,0
2013-10-17,10.811,10.811,10.811,10.811,6.346534,0
2013-10-18,10.646,10.726,10.646,10.726,6.296635,250
2013-10-21,10.535,10.535,10.535,10.535,6.18451,0
2013-10-22,10.869,10.869,10.869,10.869,6.380583,0
2013-10-23,10.925,10.925,10.925,10.925,6.413457,0
2013-10-24,10.797,10.797,10.797,10.797,6.338315,0
2013-10-25,10.865,10.865,10.865,10.865,6.378234,0
2013-10-28,10.569,10.569,10.569,10.569,6.20447,0
2013-10-29,10.608,10.608,10.608,10.608,6.227364,0
2013-10-30,10.721,10.721,10.721,10.721,6.293699,0
2013-10-31,10.663,10.663,10.663,10.663,6.259652,0
2013-11-01,10.264,10.264,10.264,10.264,6.02542,0
2013-11-04,10.226,10.226,10.226,10.226,6.003113,0
2013-11-05,10.358,10.358,10.358,10.358,6.080603,0
2013-11-06,10.425,10.425,10.425,10.425,6.119935,0
2013-11-07,10.47,10.702,10.47,10.702,6.282546,300
2013-11-08,10.39,10.39,10.39,10.39,6.099388,0
2013-11-11,10.5,10.5,10.5,10.5,6.163963,1500
2013-11-12,10.5,10.5,10.5,10.5,6.163963,3400
2013-11-13,10.192,10.192,10.192,10.192,5.983154,0
2013-11-14,10.2,10.2,10.2,10.2,5.98785,0
2013-11-15,10.232,10.232,10.232,10.232,6.006636,0
2013-11-18,10.527,10.527,10.527,10.527,6.179814,0
2013-11-19,10.928,10.928,10.928,10.928,6.415218,0
2013-11-20,10.936,10.936,10.936,10.936,6.419914,0
2013-11-21,10.748,10.748,10.748,10.748,6.30955,0
2013-11-22,10.551,10.551,10.551,10.551,6.193902,0
2013-11-25,10.965,10.965,10.965,10.965,6.436938,45
2013-11-26,10.994,10.994,10.994,10.994,6.453963,0
2013-11-27,10.788,10.788,10.788,10.788,6.333032,0
2013-11-28,10.897,10.897,10.897,10.897,6.39702,0
2013-11-29,11.043,11.397,11.043,11.397,6.690542,95
2013-12-02,11.233,11.233,11.233,11.233,6.594266,0
2013-12-03,11.08,11.08,11.08,11.08,6.504449,0
2013-12-04,10.744,10.744,10.744,10.744,6.307201,0
2013-12-05,10.743,10.743,10.743,10.743,6.306614,140
2013-12-06,10.619,10.619,10.619,10.619,6.233821,0
2013-12-09,10.685,10.816,10.685,10.816,6.349469,25
2013-12-10,10.683,10.683,10.683,10.683,6.271392,0
2013-12-11,10.541,10.541,10.541,10.541,6.188033,0
2013-12-12,10.53,10.53,10.53,10.53,6.181574,0
2013-12-13,10.487,10.487,10.487,10.487,6.156332,0
2013-12-16,10.407,10.407,10.407,10.407,6.109368,0
2013-12-17,10.693,10.693,10.693,10.693,6.277262,350
2013-12-18,10,10,10,10,5.87044,0
2013-12-19,9.758,9.758,9.758,9.758,5.728376,0
2013-12-20,9.801,9.801,9.683,9.797,5.751271,400
2013-12-23,9.565,9.986,9.565,9.986,5.862222,50
2013-12-27,9.986,9.986,9.803,9.803,5.754794,0
2013-12-30,9.738,9.738,9.738,9.738,5.716635,0
2014-01-02,9.738,9.738,9.714,9.714,5.702546,0
2014-01-03,10.159,10.159,10.159,10.159,5.963781,0
2014-01-06,10.141,10.141,10.141,10.141,5.953214,0
2014-01-07,10.13,10.13,10.13,10.13,5.946757,0
2014-01-08,10.029,10.029,10.029,10.029,5.887465,0
2014-01-09,10.003,10.003,10.003,10.003,5.872202,0
2014-01-10,9.855,9.855,9.855,9.855,5.785319,0
2014-01-13,10.041,10.231,10.041,10.231,6.006048,850
2014-01-14,10.183,10.183,10.183,10.183,5.97787,0
2014-01-15,10.149,10.149,10.149,10.149,5.957911,0
2014-01-16,10.094,10.094,10.094,10.094,5.925623,0
2014-01-17,10.151,10.151,10.151,10.151,5.959085,0
2014-01-20,10.028,10.028,10.028,10.028,5.886878,0
2014-01-21,9.803,9.803,9.803,9.803,5.754794,0
2014-01-22,9.756,9.756,9.756,9.756,5.727202,0
2014-01-23,9.659,9.659,9.514,9.514,5.585137,600
2014-01-24,9.509,9.509,9.388,9.388,5.511169,200
2014-01-27,9.225,9.225,9.225,9.225,5.415482,0
2014-01-28,9,9.234,9,9.234,5.420765,75
2014-01-29,9.152,9.152,9.152,9.152,5.372628,0
2014-01-30,9.267,9.267,9,9,5.283397,300
2014-01-31,9.054,9.054,9.054,9.054,5.315097,0
2014-02-03,9.065,9.065,9.065,9.065,5.321554,0
2014-02-04,9.09,9.09,9.09,9.09,5.336231,0
2014-02-05,9.088,9.2,9.088,9.2,5.400805,20
2014-02-06,8.995,9.352,8.995,9.352,5.490037,500
2014-02-07,9.434,9.434,9.434,9.434,5.538174,0
2014-02-10,9.722,9.722,9.722,9.722,5.707242,0
2014-02-11,9.781,9.781,9.781,9.781,5.741879,0
2014-02-12,10.029,10.029,10.029,10.029,5.887465,0
2014-02-13,10.002,10.002,10.002,10.002,5.871615,0
2014-02-14,9.898,9.898,9.898,9.898,5.810562,0
2014-02-17,9.748,9.748,9.748,9.748,5.722506,0
2014-02-18,9.938,9.938,9.938,9.938,5.834044,0
2014-02-19,10.033,10.033,10.033,10.033,5.889814,0
2014-02-20,10.029,10.029,10.029,10.029,5.887465,0
2014-02-21,9.97,9.97,9.97,9.97,5.85283,0
2014-02-24,10.326,10.38,10.326,10.38,6.093518,200
2014-02-25,10.43,10.43,10.43,10.43,6.12287,150
2014-02-26,10.377,10.377,10.377,10.377,6.091757,0
2014-02-27,9.958,9.958,9.958,9.958,5.845786,0
2014-02-28,9.965,9.965,9.965,9.965,5.849895,0
2014-03-03,10.396,10.396,9.7,9.7,5.694327,300
2014-03-04,9.458,9.458,9.458,9.458,5.552263,0
2014-03-05,9.741,9.741,9.741,9.741,5.718397,0
2014-03-06,9.824,9.824,9.824,9.824,5.767121,0
2014-03-07,9.794,9.794,9.794,9.794,5.749509,0
2014-03-10,9.629,9.629,9.55,9.55,5.606271,275
2014-03-11,9.341,9.442,9.341,9.442,5.542871,150
2014-03-12,9.43,9.43,9.43,9.43,5.535826,0
2014-03-13,9.557,9.557,9.557,9.557,5.610381,0
2014-03-14,9.406,9.406,9.406,9.406,5.521737,0
2014-03-17,9.392,9.392,9.392,9.392,5.513518,0
2014-03-18,9.798,9.798,9.798,9.798,5.751859,0
2014-03-19,9.764,9.764,9.764,9.764,5.731899,0
2014-03-20,9.677,9.677,9.677,9.677,5.680826,0
2014-03-21,9.648,9.648,9.648,9.648,5.663802,0
2014-03-24,9.564,9.747,9.564,9.747,5.721919,100
2014-03-25,9.588,9.588,9.588,9.588,5.628579,0
2014-03-26,9.648,10.029,9.648,10.029,5.887465,200
2014-03-27,9.932,9.932,9.932,9.932,5.830522,0
2014-03-28,9.893,9.893,9.893,9.893,5.807628,0
2014-03-31,9.964,9.964,9.964,9.964,5.849307,0
2014-04-01,10.224,10.224,10.224,10.224,6.001939,0
2014-04-02,10.124,10.124,10.124,10.124,5.943234,0
2014-04-03,10.223,10.497,10.223,10.497,6.162201,100
2014-04-04,10.153,10.153,10.153,10.153,5.960258,0
2014-04-07,10.28,10.28,10.28,10.28,6.034813,0
2014-04-08,10.204,10.204,10.204,10.204,5.990198,0
2014-04-09,10.238,10.362,10.238,10.362,6.082951,250
2014-04-10,10.215,10.215,10.215,10.215,5.996656,0
2014-04-11,10.525,10.525,10.525,10.525,6.178639,0
2014-04-14,10.357,10.357,10.357,10.357,6.080016,0
2014-04-15,10.306,10.306,10.306,10.306,6.050076,0
2014-04-16,10.049,10.049,10.049,10.049,5.899206,0
2014-04-17,10.011,10.011,10.011,10.011,5.876898,0
2014-04-22,10.011,10.096,10.011,10.096,5.926797,0
2014-04-23,10.195,10.195,10.195,10.195,5.984915,0
2014-04-24,10.359,10.359,10.359,10.359,6.08119,0
2014-04-25,10.609,10.609,10.609,10.609,6.227951,0
2014-04-28,10.455,10.455,10.455,10.455,6.137546,0
2014-04-29,10.526,10.526,10.526,10.526,6.179226,0
2014-04-30,10.712,10.712,10.712,10.712,6.288417,0
2014-05-02,10.712,10.712,10.54,10.54,6.187445,0
2014-05-05,10.486,10.486,10.486,10.486,6.155745,0
2014-05-06,10.305,10.305,10.305,10.305,6.049489,0
2014-05-07,10.249,10.249,10.249,10.249,6.016615,0
2014-05-08,10.125,10.125,10.125,10.125,5.943821,0
2014-05-09,10.132,10.132,10.132,10.132,5.947931,0
2014-05-12,9.989,10.156,9.989,10.156,5.96202,200
2014-05-13,10.258,10.258,10.258,10.258,6.021899,0
2014-05-14,10.324,10.324,10.324,10.324,6.060644,0
2014-05-15,10.361,10.361,10.361,10.361,6.082364,0
2014-05-16,10.113,10.113,10.113,10.113,5.936777,0
2014-05-19,10.306,10.306,10.306,10.306,6.050076,0
2014-05-20,10.287,10.287,10.287,10.287,6.038923,0
2014-05-21,10.221,10.221,10.221,10.221,6.000177,0
2014-05-22,10.093,10.093,10.093,10.093,5.925036,0
2014-05-23,10.475,10.475,10.475,10.475,6.149287,0
2014-05-26,10.449,10.449,10.449,10.449,6.134024,0
2014-05-27,10.548,10.548,10.548,10.548,6.192142,0
2014-05-28,10.335,10.335,10.335,10.335,6.067101,0
2014-05-29,10.266,10.266,10.266,10.266,6.026595,0
2014-05-30,10.081,10.081,10.081,10.081,5.917992,0
2014-06-02,9.935,9.935,9.935,9.935,5.832283,0
2014-06-03,9.971,9.971,9.971,9.971,5.853416,0
2014-06-04,9.812,9.812,9.812,9.812,5.760077,0
2014-06-05,9.904,9.904,9.904,9.904,5.814085,0
2014-06-06,10.131,10.131,10.131,10.131,5.947343,0
2014-06-09,10.23,10.23,10.23,10.23,6.005461,0
2014-06-10,10.153,10.153,10.153,10.153,5.960258,0
2014-06-11,10.174,10.174,10.174,10.174,5.972587,0
2014-06-12,9.612,9.612,9.612,9.612,6.572991,0
2014-06-13,9.66,9.66,9.66,9.66,6.605815,0
2014-06-16,9.612,9.612,9.612,9.612,6.572991,0
2014-06-17,9.518,9.518,9.518,9.518,6.508711,0
2014-06-18,9.676,9.676,9.676,9.676,6.616756,0
2014-06-19,9.8,9.8,9.8,9.8,6.701551,0
2014-06-20,9.743,9.743,9.743,9.743,6.662573,0
2014-06-23,9.62,9.62,9.62,9.62,6.578461,0
2014-06-24,9.753,9.753,9.753,9.753,6.669412,0
2014-06-25,9.883,9.883,9.852,9.852,6.737111,100
2014-06-26,9.844,9.967,9.844,9.967,6.815752,768
2014-06-27,9.581,9.581,9.581,9.581,6.551792,0
2014-06-30,9.595,10.01,9.595,10.01,6.845156,1000
2014-07-01,9.558,9.91,9.558,9.91,6.776773,110
2014-07-02,9.566,9.566,9.566,9.566,6.541534,0
2014-07-03,9.371,9.371,9.371,9.371,6.408188,0
2014-07-04,9.373,9.373,9.373,9.373,6.409555,0
2014-07-07,9.437,9.437,9.437,9.437,6.453321,0
