,Open,High,Volume,Low,Close,Profit,id,MACD,CCI,OBV,RSI,rawFeatures,features,rawPrediction,probability,prediction
68,13.41100025177002,13.41100025177002,0.0,13.41100025177002,13.41100025177002,1.0,701.0,0.10267111659049988,100.02339935302734,16669.0,72.36229705810547,"[13.4110002518,13.4110002518,0.0,13.4110002518,13.4110002518,0.10267111659,100.023399353,16669.0,72.3622970581]","[13.4110002518,13.4110002518,0.0,13.4110002518,13.4110002518,0.10267111659,100.023399353,16669.0,72.3622970581]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
69,15.376999855041504,15.977999687194824,625.0,15.376999855041504,15.977999687194824,0.0,715.0,0.5726971626281738,128.59373474121094,19686.0,89.60758209228516,"[15.376999855,15.9779996872,625.0,15.376999855,15.9779996872,0.572697162628,128.593734741,19686.0,89.6075820923]","[15.376999855,15.9779996872,625.0,15.376999855,15.9779996872,0.572697162628,128.593734741,19686.0,89.6075820923]","[29.2995818968,20.7004181032]","[0.585991637936,0.414008362064]",0.0
70,15.449999809265137,15.449999809265137,1300.0,15.449999809265137,15.449999809265137,0.0,718.0,0.5771430730819702,62.3934211730957,18386.0,8.095191955566406,"[15.4499998093,15.4499998093,1300.0,15.4499998093,15.4499998093,0.577143073082,62.3934211731,18386.0,8.09519195557]","[15.4499998093,15.4499998093,1300.0,15.4499998093,15.4499998093,0.577143073082,62.3934211731,18386.0,8.09519195557]","[29.4075023414,20.5924976586]","[0.588150046828,0.411849953172]",0.0
71,15.26099967956543,15.26099967956543,0.0,15.26099967956543,15.26099967956543,1.0,721.0,0.43666014075279236,31.23796272277832,18386.0,43.50514602661133,"[15.2609996796,15.2609996796,0.0,15.2609996796,15.2609996796,0.436660140753,31.2379627228,18386.0,43.5051460266]","[15.2609996796,15.2609996796,0.0,15.2609996796,15.2609996796,0.436660140753,31.2379627228,18386.0,43.5051460266]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
72,17.84000015258789,18.125,1600.0,17.84000015258789,18.125,0.0,741.0,0.47540491819381714,176.68017578125,21566.0,100.0,"[17.8400001526,18.125,1600.0,17.8400001526,18.125,0.475404918194,176.680175781,21566.0,100.0]","[17.8400001526,18.125,1600.0,17.8400001526,18.125,0.475404918194,176.680175781,21566.0,100.0]","[29.5337112092,20.4662887908]","[0.590674224185,0.409325775815]",0.0
73,16.92099952697754,16.92099952697754,0.0,16.92099952697754,16.92099952697754,1.0,749.0,0.3567133843898773,-38.11354064941406,21571.0,0.0,"[16.920999527,16.920999527,0.0,16.920999527,16.920999527,0.35671338439,-38.1135406494,21571.0,0.0]","[16.920999527,16.920999527,0.0,16.920999527,16.920999527,0.35671338439,-38.1135406494,21571.0,0.0]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
74,16.95599937438965,16.95599937438965,0.0,16.95599937438965,16.95599937438965,0.0,751.0,0.2678168714046478,-37.80344009399414,21601.0,13.157965660095215,"[16.9559993744,16.9559993744,0.0,16.9559993744,16.9559993744,0.267816871405,-37.803440094,21601.0,13.1579656601]","[16.9559993744,16.9559993744,0.0,16.9559993744,16.9559993744,0.267816871405,-37.803440094,21601.0,13.1579656601]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
75,16.280000686645508,16.350000381469727,1500.0,16.280000686645508,16.350000381469727,0.0,755.0,0.07656756043434143,-128.83460998535156,20101.0,0.0,"[16.2800006866,16.3500003815,1500.0,16.2800006866,16.3500003815,0.0765675604343,-128.834609985,20101.0,0.0]","[16.2800006866,16.3500003815,1500.0,16.2800006866,16.3500003815,0.0765675604343,-128.834609985,20101.0,0.0]","[29.3249844496,20.6750155504]","[0.586499688991,0.413500311009]",0.0
76,17.124000549316406,17.124000549316406,0.0,17.124000549316406,17.124000549316406,0.0,766.0,0.011148166842758656,117.84156036376953,20081.0,94.0361557006836,"[17.1240005493,17.1240005493,0.0,17.1240005493,17.1240005493,0.0111481668428,117.841560364,20081.0,94.0361557007]","[17.1240005493,17.1240005493,0.0,17.1240005493,17.1240005493,0.0111481668428,117.841560364,20081.0,94.0361557007]","[23.3989736222,26.6010263778]","[0.467979472444,0.532020527556]",1.0
77,17.138999938964844,17.149999618530273,120.0,17.138999938964844,17.149999618530273,1.0,769.0,0.08606022596359253,84.40708923339844,20201.0,56.43536376953125,"[17.138999939,17.1499996185,120.0,17.138999939,17.1499996185,0.0860602259636,84.4070892334,20201.0,56.4353637695]","[17.138999939,17.1499996185,120.0,17.138999939,17.1499996185,0.0860602259636,84.4070892334,20201.0,56.4353637695]","[29.7938278236,20.2061721764]","[0.595876556472,0.404123443528]",0.0
