,Open,High,Volume,Low,Close,Profit,id,MACD,CCI,OBV,RSI,prediction
40,10.2580003738403,10.2580003738403,0,10.2580003738403,10.2580003738403,1,491,0.028085254132748,-35.5676956176758,2148,100,1
41,10.1129999160767,10.1129999160767,0,10.1129999160767,10.1129999160767,1,494,0.015815509483218,-77.6187438964844,2148,29.344654083252,1
42,10.335000038147,10.335000038147,0,10.335000038147,10.335000038147,0,502,0.038250230252743,22.6725673675537,2148,29.2899074554443,1
43,9.9350004196167,9.9350004196167,0,9.9350004196167,9.9350004196167,1,505,-0.018010575324297,-131.943115234375,2148,0,1
44,10.2299995422363,10.2299995422363,0,10.2299995422363,10.2299995422363,0,510,-0.051195565611124,16.1888122558594,2148,100,1
45,9.88300037384033,9.88300037384033,100,9.85200023651123,9.85200023651123,1,522,-0.111260816454887,10.2882061004639,2248,65.3521194458008,0
46,9.59799957275391,9.59799957275391,0,9.59799957275391,9.59799957275391,1,531,-0.120660051703453,-23.743314743042,3906,100,1
47,9.89999961853027,9.89999961853027,16,9.7810001373291,9.7810001373291,0,543,0.026792677119374,-2.92886781692505,5130,23.9808616638184,0
48,8.68400001525879,8.68400001525879,0,8.68400001525879,8.68400001525879,0,554,-0.275481998920441,-61.7138900756836,5760,61.3292655944824,1
49,8.96199989318848,8.96199989318848,0,8.96199989318848,8.96199989318848,1,557,-0.235388457775116,2.39698576927185,5760,98.2638473510742,1
50,9.11200046539307,9.11200046539307,0,9.11200046539307,9.11200046539307,0,561,-0.146250113844872,95.3070068359375,5760,78.1914825439453,1
51,9.25399971008301,9.25399971008301,0,9.25399971008301,9.25399971008301,0,571,0.012759421952069,25.6054191589355,7760,34.8167304992676,1
52,9.61999988555908,9.61999988555908,0,9.61999988555908,9.61999988555908,0,576,0.092644408345223,83.7653350830078,13760,51.6069717407227,1
53,9.41899967193604,9.41899967193604,0,9.41899967193604,9.41899967193604,0,580,0.093923501670361,-15.3172025680542,14760,44.0074844360352,1
54,9.58600044250488,9.58600044250488,0,9.58600044250488,9.58600044250488,1,604,0.025788765400648,-35.6946640014648,13960,21.4876556396484,1
55,9.60999965667725,9.60999965667725,0,9.60999965667725,9.60999965667725,0,610,0.000744855264202,-24.2537860870361,13960,62.8820953369141,1
56,9.65999984741211,9.78499984741211,117,9.65999984741211,9.78499984741211,0,615,0.007386299781501,90.4876022338867,14077,60.4839134216309,0
57,11.0699996948242,11.0699996948242,0,11.0699996948242,11.0699996948242,1,629,0.284682899713516,120.733459472656,14377,100,1
58,10.8889999389648,10.8889999389648,0,10.8889999389648,10.8889999389648,1,640,0.25337153673172,-57.2943725585938,14527,20.334264755249,1
59,10.9980001449585,10.9980001449585,0,10.9980001449585,10.9980001449585,0,647,0.134285047650337,-35.9636688232422,13594,89.9817428588867,1
60,12.039999961853,12.039999961853,0,12.039999961853,12.039999961853,1,660,0.196456119418144,92.3757781982422,14654,100,1
61,12.2329998016357,12.2329998016357,0,12.2329998016357,12.2329998016357,1,662,0.280040949583054,82.7160797119141,14854,73.2403259277344,1
62,12.3730001449585,12.6129999160767,600,12.3730001449585,12.6129999160767,1,663,0.318080633878708,114.459693908691,15454,70.2187728881836,0
63,12.1440000534058,12.1440000534058,0,12.1440000534058,12.1440000534058,1,665,0.329953223466873,34.1120491027832,15689,45.6669998168945,1
64,12.8610000610352,12.8610000610352,0,12.8610000610352,12.8610000610352,0,670,0.367350935935974,74.7192916870117,15689,50.9322891235352,1
65,13.1599998474121,13.1599998474121,0,13.1599998474121,13.1599998474121,1,677,0.332819133996963,102.878921508789,15689,80.4140014648437,1
66,13.1370000839233,13.1370000839233,0,13.1370000839233,13.1370000839233,0,685,0.270675033330917,34.566707611084,16189,37.8379287719727,1
67,12.5769996643066,12.9320001602173,80,12.5769996643066,12.9320001602173,1,698,0.034405678510666,-47.7029342651367,16519,52.568302154541,0
68,13.41100025177,13.41100025177,0,13.41100025177,13.41100025177,1,701,0.1026711165905,100.023399353027,16669,72.3622970581055,1
69,15.3769998550415,15.9779996871948,625,15.3769998550415,15.9779996871948,0,715,0.572697162628174,128.593734741211,19686,89.6075820922852,0
70,15.4499998092651,15.4499998092651,1300,15.4499998092651,15.4499998092651,0,718,0.57714307308197,62.3934211730957,18386,8.09519195556641,0
71,15.2609996795654,15.2609996795654,0,15.2609996795654,15.2609996795654,1,721,0.436660140752792,31.2379627227783,18386,43.5051460266113,1
72,17.8400001525879,18.125,1600,17.8400001525879,18.125,0,741,0.475404918193817,176.68017578125,21566,100,0
73,16.9209995269775,16.9209995269775,0,16.9209995269775,16.9209995269775,1,749,0.356713384389877,-38.1135406494141,21571,0,1
74,16.9559993743896,16.9559993743896,0,16.9559993743896,16.9559993743896,0,751,0.267816871404648,-37.8034400939941,21601,13.1579656600952,1
75,16.2800006866455,16.3500003814697,1500,16.2800006866455,16.3500003814697,0,755,0.076567560434342,-128.834609985352,20101,0,0
76,17.1240005493164,17.1240005493164,0,17.1240005493164,17.1240005493164,0,766,0.011148166842759,117.84156036377,20081,94.0361557006836,1
77,17.1389999389648,17.1499996185303,120,17.1389999389648,17.1499996185303,1,769,0.086060225963593,84.4070892333984,20201,56.4353637695313,0
78,16.6030006408691,16.6030006408691,0,16.6030006408691,16.6030006408691,1,776,0.032054983079434,-81.7646484375,20886,0,1
79,17.9120006561279,17.9120006561279,0,17.9120006561279,17.9120006561279,1,791,0.362490773200989,-7.74808120727539,22700,8.91239261627197,1
80,18.0939998626709,18.0939998626709,0,18.0939998626709,18.0939998626709,1,796,0.261893928050995,-14.4817399978638,23060,62.4092330932617,1
81,19.3449993133545,19.3449993133545,50,19.3449993133545,19.3449993133545,0,804,0.460243463516235,47.0154418945313,22020,22.4470558166504,0
82,16.80299949646,16.80299949646,0,16.80299949646,16.80299949646,1,824,-0.421437829732895,-30.6968765258789,19551,55.6466522216797,1
83,16.931999206543,16.931999206543,0,16.931999206543,16.931999206543,0,830,-0.367651581764221,21.0563526153564,19551,95.0343399047852,1
84,15.3470001220703,15.3470001220703,0,15.3470001220703,15.3470001220703,0,837,-0.57187819480896,-81.4246978759766,18929,35.0000343322754,1
85,15.8690004348755,15.8690004348755,0,15.8690004348755,15.8690004348755,1,873,0.123388379812241,103.682716369629,21231,88.5966033935547,1
86,15.2720003128052,15.2720003128052,0,15.2720003128052,15.2720003128052,1,895,-0.134886115789413,89.9343795776367,19933,82.1072158813477,1
87,14.6599998474121,14.6599998474121,0,14.6599998474121,14.6599998474121,0,904,-0.060230784118176,-61.5160140991211,20133,23.4420680999756,1
88,13.7049999237061,13.7200002670288,100,13.7049999237061,13.7200002670288,0,921,-0.263435661792755,-95.9025650024414,19533,6.24975872039795,0
89,13.1260004043579,13.1260004043579,0,13.1260004043579,13.1260004043579,1,924,-0.366470813751221,-113.504684448242,19533,12.3096580505371,1
90,16.2609996795654,16.2609996795654,0,16.2609996795654,16.2609996795654,1,965,0.484072595834732,50.7019882202148,19401,50.4141998291016,1
91,16.4729995727539,16.4729995727539,0,16.4729995727539,16.4729995727539,0,969,0.433548212051392,61.9149780273438,19401,63.4945907592774,1
92,14.9130001068115,15.5500001907349,0,14.9130001068115,15.5500001907349,1,989,-0.240317791700363,99.8085861206055,19271,87.531005859375,1
93,14.9759998321533,14.9759998321533,0,14.9759998321533,14.9759998321533,1,999,-0.077867574989796,9.87007331848145,19071,14.7368106842041,1
94,15.0059995651245,15.0059995651245,0,15.0059995651245,15.0059995651245,0,1003,-0.032212037593126,-8.34288215637207,19071,48.9970932006836,1
95,15.3090000152588,15.3090000152588,0,15.3090000152588,15.3090000152588,0,1006,-0.013288730755448,96.0039138793945,19071,73.8583297729492,1
96,14.9499998092651,14.9499998092651,0,14.9499998092651,14.9499998092651,1,1010,-0.031253259629011,-35.059009552002,19071,100,1
97,14.9499998092651,14.9499998092651,0,14.9499998092651,14.9499998092651,1,1013,-0.033196553587914,-27.0106468200684,19071,,1
98,14.9980001449585,14.9980001449585,0,14.9980001449585,14.9980001449585,1,1020,-0.002640933729708,-2.26113057136536,19071,8.74321842193604,1
99,14.6800003051758,14.6800003051758,0,14.6800003051758,14.6800003051758,1,1050,-0.019110251218081,99.0641098022461,18571,100,1
100,14.6000003814697,14.6000003814697,0,14.6000003814697,14.6000003814697,1,1056,0.133189454674721,19.9292430877686,18587,44.4796524047852,1
101,14.6000003814697,14.6000003814697,0,14.6000003814697,14.6000003814697,1,1060,0.08663571625948,-18.6105556488037,18587,50,1
102,15.4289999008179,15.4289999008179,0,15.4289999008179,15.4289999008179,0,1101,0.17941215634346,52.2617378234863,18587,100,1
103,16.1940002441406,16.8490009307861,70,16.1940002441406,16.8490009307861,0,1105,0.320464491844177,182.414443969727,18657,100,0
104,16.2040004730225,16.2040004730225,0,16.2040004730225,16.2040004730225,0,1114,0.406260073184967,-19.5210990905762,21632,35.3776016235352,1
105,16.3969993591309,16.3969993591309,0,16.3969993591309,16.3969993591309,1,1130,0.231904342770576,9.17183017730713,21732,47.455509185791,1
106,16.1100006103516,16.1100006103516,0,16.1100006103516,16.1100006103516,1,1132,0.213389024138451,-28.8496494293213,21757,26.1523418426514,1
107,17.2000007629395,18.0540008544922,166,17.2000007629395,17.798999786377,0,1134,0.294917434453964,98.3091812133789,21923,55.6140899658203,0
108,17.3990001678467,17.3990001678467,0,17.3990001678467,17.3990001678467,1,1135,0.311558604240417,64.1213226318359,21923,80.8520889282227,1
109,17.9540004730225,17.9540004730225,0,17.9540004730225,17.9540004730225,1,1141,0.416128545999527,60.4826011657715,21923,73.2411499023438,1
110,19.7040004730225,19.7040004730225,0,19.7040004730225,19.7040004730225,1,1156,0.484512627124786,142.557312011719,21938,100,1
111,18.0930004119873,18.0930004119873,0,18.0930004119873,18.0930004119873,0,1169,-0.008408204652369,-78.0097503662109,22828,48.9474487304688,1
112,18.7119998931885,18.7119998931885,0,18.7119998931885,18.7119998931885,0,1178,0.006815162952989,83.4887771606445,22828,81.22265625,1
113,19.3320007324219,19.3320007324219,0,19.3320007324219,19.3320007324219,1,1180,0.080318488180637,154.561660766602,22828,71.8749923706055,1
114,20,20,0,20,20,0,1181,0.177399873733521,167.935409545898,22828,92.3684616088867,1
115,21.4330005645752,21.4330005645752,0,21.4330005645752,21.4330005645752,1,1196,0.671216547489166,33.5476188659668,22875,3.02225756645203,1
116,21.9939994812012,21.9939994812012,275,21.9939994812012,21.9939994812012,1,1201,0.618451654911041,63.7710685729981,23150,63.5305671691895,0
117,23.8430004119873,23.8430004119873,0,23.8430004119873,23.8430004119873,0,1220,0.545596182346344,16.236255645752,23652,21.3382778167725,1
118,26.7819995880127,26.7819995880127,0,26.7819995880127,26.7819995880127,1,1236,1.09534966945648,8.02763175964356,23847,40.2103500366211,1
119,25.0419998168945,26.3570003509521,200,25.0419998168945,26.3570003509521,0,1247,0.179106876254082,-58.3411979675293,24340,45.5088272094727,0
120,24.992000579834,24.992000579834,0,24.992000579834,24.992000579834,1,1251,-0.136281132698059,-74.9479904174805,24340,1.93998074531555,1
121,25.7490005493164,25.7490005493164,0,25.7490005493164,25.7490005493164,0,1252,-0.132001951336861,-21.0941352844238,24340,64.1069183349609,1
122,26.2639999389648,26.2639999389648,0,26.2639999389648,26.2639999389648,0,1281,0.042082753032446,-57.5347747802734,24590,47.240406036377,1
123,27.636999130249,27.636999130249,0,27.636999130249,27.636999130249,0,1321,0.525355458259583,96.0699157714844,24814,66.9695358276367,1
124,27.3309993743896,27.3309993743896,0,27.3309993743896,27.3309993743896,1,1322,0.552871525287628,69.5934448242187,24814,20.3546466827393,1
125,28.9340000152588,28.9340000152588,0,28.9340000152588,28.9340000152588,1,1333,0.842219889163971,63.3448677062988,24543,43.3520164489746,1
126,28.2229995727539,28.2229995727539,0,28.2229995727539,28.2229995727539,0,1340,0.390008360147476,-29.743766784668,24143,68.1270141601563,1
127,30.9899997711182,30.9899997711182,0,30.9899997711182,30.9899997711182,0,1350,0.660679876804352,128.242401123047,24083,96.8949508666992,1
128,28.8799991607666,28.8799991607666,0,28.8799991607666,28.8799991607666,0,1358,0.307241797447205,-73.4006118774414,24177,48.6614036560059,1
